original_shape2D_Elongation,original_shape2D_MajorAxisLength,original_shape2D_MaximumDiameter,original_shape2D_MeshSurface,original_shape2D_MinorAxisLength,original_shape2D_Perimeter,original_shape2D_PerimeterSurfaceRatio,original_shape2D_PixelSurface,original_shape2D_Sphericity,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,image_path,class,class_encoded,split
0.6000659197221131,97.08152450947965,99.76472322419383,4411.5,58.25531429280577,263.4802307403559,0.059725769180631515,4412.0,0.8936141534218824,40.0,141.0,36530730.0,0.10240190137241545,40.25,5.723572797616543,244.0,31.65610274130801,79.73934723481415,68.0,12.0,232.0,18.63566895677514,90.9937207043189,1.6503128246142733,36530730.0,0.9736124136842652,1921.4937101813316,3.9515602139210926,0.10791724341610417,-0.06161061969505177,0.03909407050183455,0.014846744820851562,0.45010073009339713,0.014846744820851562,0.11097966029298832,0.014617600354648765,0.9925766275895742,0.9925766275895742,0.9970306510358297,0.9950510850597161,-0.2717991440090479,0.23086706792150963,0.014846744820851562,1.9863278621105058,0.9584119919840082,0.1802190979062784,0.4501007300931359,0.9789044897000803,3.9726557242210117,0.16537235308542717,0.01348520383067153,0.8226692356786782,3465.655031731641,0.7855065801748959,0.9030654055657981,4295.577969174978,0.013193793157867484,3.95988213961922,76.74932003626473,305.8719401631913,19.46866500453309,0.2600294650951949,0.015638898190064112,0.05582049746168573,0.005593498372158709,109.30925391778479,0.6788171835081152,0.16059140824594242,3.3963983281996732,1412.5729939272792,5646.641192338864,354.055944324383,0.4009004179500817,5.3922567825449965,6.894078967449152,0.04148003036782412,0.0363780598368087,508.1872896738887,0.1572191282190756,0.22604948368585306,0.14001153935238125,12.142857142857142,0.8673469387755102,0.06632653061224489,1.2142857142857142,1353548.4285714286,5413964.642857143,338444.375,0.9464285714285714,3.2857142857142856,0.23469387755102042,0.43571421205957017,0.4357142233683535,0.4357142092323743,2.298825245003049,0.003173164097914778,1254233.4081632653,8.16375621602868,0.03125,0.014505893019038985,0.00019138775206335425,0.03125,/content/Dataset_BUSI_with_GT/benign/benign (258).png,benign,1,train
0.5438578018780247,341.4412717908129,348.501076038511,49586.5,185.69549954658868,907.1097397793808,0.018293481890824737,49587.0,0.8702155301353263,1.0,35.0,24138343.0,0.86595916795661,18.0,14.523542432279786,184.0,12.144168607518113,13.46621090205094,7.0,0.0,184.0,7.618039165299861,22.063266454038416,2.720720727531775,24138343.0,0.6995505321370172,305.4488905633813,1.8176337994186376,35.23020655379507,5.33655164828915,1.3070646733215567,0.0579974232947226,0.9141386021109801,0.05616870045691311,0.3111728825146099,0.05459700071768562,0.9722191670763585,0.9720985220553244,0.9991102500815393,0.9937793216413331,-0.663388705160245,0.818067671685416,0.05458056085823983,1.2269286060894844,0.6706992620601453,1.123302808070819,0.9224504336996102,0.8111947778758666,2.453857212178969,1.063651284075056,0.34126552415406985,1.7588919917697547,34573.943755419765,0.6972380614963553,1.612881738469415,34688.61223707827,0.37195821265694284,1.905116260310162,73.99029987698388,115.49315344747615,66.62736863382126,0.8622894482861543,0.01721748876127496,0.06162934127973147,0.012445864503412311,945.0769385347934,0.3127462655675206,1.296533671518025,5.738601878548894,2374.2902848856493,2536.797382154123,2344.229322160515,0.44876062357210506,5.939509142363266,362.21288812594025,0.10980328954486425,0.06156351463085083,1994.5978793092302,0.2877308876290723,2.591350723897677,0.08617210382012293,47.813559322033896,0.2701331035143158,1.7552427463372593,9.576271186440678,9450858.423728814,9661465.011299435,9403290.419098264,0.24654067700526539,11.463276836158192,0.06476427591049826,0.21275933123020627,1.7731630076337654,0.07435620769337752,6.121611676271601,0.003569483937322282,9372372.976730824,64.22054383037273,0.001061621046171645,2.3025604412650718,0.0007153670343321712,0.0974346023078911,/content/Dataset_BUSI_with_GT/benign/benign (103).png,benign,1,train
0.574880272236185,182.93757728375311,191.84629264074925,14985.5,105.16720423111212,499.88939366884654,0.03335820584357189,14986.0,0.8680937485977093,1.0,42.0,11300411.0,0.24915234552701424,19.0,15.37035536948777,208.0,16.194023795401797,13.879420792739891,1.0,0.0,208.0,8.809067655469208,27.460235375753168,3.0096843854976836,11300411.0,0.9204345872064339,561.4262053498254,3.8437800420680355,0.201072594156321,-0.12862245087983365,0.10044227592249101,0.06047824412133029,0.24875322894271282,0.06047824412133029,0.327539825184148,0.05668815056843768,0.9697608779393349,0.9697608779393349,0.9879043511757339,0.97984058529289,-0.10068044087616243,0.2002871680301778,0.06047824412133029,1.9580063880429002,0.8628515894096518,0.4774652582183865,0.24875322894269744,0.9277672659822351,3.9160127760858003,0.4169870140970565,0.04023013001095532,1.3154390849987727,9452.558788202323,0.6307592945550728,1.9639293038999752,13793.632723875617,0.03978270639678309,3.875483784865875,72.93887628453223,290.23929000400375,18.613772854664354,0.2811290537835313,0.020847469374876703,0.06140596320444139,0.01070784591748553,554.4181305627255,0.5140455607587255,0.24297721962063723,2.7502326516123117,834.2231003341012,3333.2600586982426,209.463860743066,0.5624418370969221,4.721070510655945,161.81079662339766,0.14344113261814428,0.07191712264780462,607.4125226728885,0.37504426973477106,0.5578402994857218,0.32934526229703326,165.0119760479042,0.9880956649575101,0.005952167521244936,1.0179640718562875,1235503.8562874252,4941931.928143713,308896.83832335327,0.9955089820359282,27.407185628742514,0.1641148840044462,0.31265413781494905,0.3126541379020162,0.31265413779318235,2.941332159448211,0.011143734151875083,1227451.2120190756,119.34920568561871,0.002233763332774893,0.0597457627118644,0.002376848136417972,0.002233763332774893,/content/Dataset_BUSI_with_GT/benign/benign (130).png,benign,1,train
0.805384815889542,48.78210101238471,50.15974481593781,1502.5,39.288363442564496,148.2253967444164,0.09865251031242356,1503.0,0.9270209540330739,55.0,137.0,14139582.0,2.29845909868915,49.0,4.357655931476632,226.0,26.916556773346187,91.00998003992017,84.0,36.0,190.0,19.77899554564353,96.99264329984732,1.0465150403911805,14139582.0,0.24118230604658947,1124.7563874247514,11.004354370529917,157.98638124328988,14.673452698198119,6.3197892719796265,0.28619922881976784,0.912368918672327,0.2543509581719679,0.8528289544473541,0.21745366878561753,0.8774834475227867,0.876009347978796,0.9965491022011627,0.9748426317614343,-0.5679786433870475,0.9579924801836442,0.23261428495866,3.081492956444078,0.1668531355100822,3.2121090965536294,0.9370213618631804,0.3088401096231902,6.162985912888156,2.9435407292878386,1.6514971251998487,4.685208136823315,283.90219560878245,0.18889034970644208,4.105376295534901,362.49700598802394,1.8152446493130394,11.790419161676647,51.09580838323353,490.6833000665336,9.484604139122444,0.17584316376066209,0.036357316126963336,0.6916826557265917,0.005142874791834544,75.16528505974313,0.18900284629809488,2.5562929661982134,16.12615724967209,34.039690478984475,304.80475712135456,6.705432685268644,0.15498112545957313,5.220936910982253,80.22380502693134,0.18839298959710885,0.26813040585495673,17.3729494079845,0.3947446348506784,8.83265033919728,0.04917504869027078,4.84,0.1936,3.8656,27.68,20667.0,163675.88,3720.677505555556,0.12973793146888388,2.36,0.0944,0.2542883426369244,7.97095939033086,0.011924330724735562,4.483856189774717,0.0166333998669328,17052.5856,2.3713974884246554,0.01522395004250399,8.237744571602525,0.010705739958067935,0.6697479715075731,/content/Dataset_BUSI_with_GT/benign/benign (146).png,benign,1,train
0.6438435470360505,128.09884745836436,131.03434664239754,8236.5,82.47561631882326,362.2914139223994,0.043986088013403674,8237.0,0.8880107878042661,59.0,124.0,70979885.0,2.1372578556714092,37.0,3.102451548479948,202.0,21.316729770555785,89.05268908583223,84.0,27.0,175.0,15.474687463209111,92.82888044175392,0.5938983307198529,70979885.0,0.26221584550056176,686.8196106515419,10.454800952079431,64.04124636138494,5.019741874693244,4.552631123833225,0.19284551720694337,0.9186945437221394,0.19241225783734053,0.7009059998023012,0.15428160667455168,0.9038660809762635,0.9038371970182899,0.9970337340240149,0.9786256742332912,-0.5994571585608809,0.959077216944934,0.19203315588893805,3.060204035766497,0.1833052964935569,2.9809165104258546,0.9218291214345063,0.2795532826566001,6.120408071532994,2.786350546668747,1.1863691602600424,4.5146168164155585,1982.7198008983853,0.24070897182206935,3.2124406776548384,2159.8719193881266,1.201408338668653,10.62437780745417,57.376107806240135,574.5578487313343,9.916308194325035,0.17015577301496454,0.027449432464994507,0.34318336466147303,0.004622160501812443,390.37702983950714,0.23112246537227665,1.498071875199005,12.281175101932005,55.66669416437749,496.27350986364263,9.991395976448342,0.16391220451911853,5.7449253453065054,216.09166415415666,0.12281029410410613,0.20505038242078427,27.99528320879766,0.27286399655747623,3.8102356236466965,0.04600128287743782,16.340425531914892,0.1738343141693074,2.769692168401992,16.71276595744681,140970.1595744681,1067612.414893617,23466.140203915787,0.1853801955179235,9.27659574468085,0.09868718877320054,0.26694602642258053,5.091833326489015,0.030890502156664182,5.662309032731584,0.011411921816195218,133291.55285196923,13.776687989027545,0.002686995272934048,5.650211075182032,0.007914895665541257,0.08947764969843394,/content/Dataset_BUSI_with_GT/benign/benign (269).png,benign,1,train
0.5389320182699983,354.4842018464075,358.6446709488376,52449.5,191.04288634591384,941.9797974644698,0.01795974789968388,52450.0,0.8618546310717533,0.0,56.0,69625075.0,0.8853541349975769,32.0,12.17248824637356,243.0,21.731751298662942,20.146634890371782,6.0,0.0,243.0,13.586344997051937,36.43427162319922,2.5593656579091033,69625075.0,0.5773380583987111,921.5692513071143,1.886530916366101,1.1985440086047559,0.6453066107920806,0.8157935230480553,0.023204882766806042,0.9446533944987147,0.023204882766806042,0.15737284476041508,0.022619993987950608,0.988397558616597,0.988397558616597,0.9953590234466388,0.9922650390777313,-0.8246573793970886,0.8747504192250312,0.023204882766806042,1.2993777859165014,0.5578808031046187,1.0348662909821986,0.9446533944987147,0.6890197727000956,2.598755571833003,1.011661408215393,0.20974960145371535,1.4942599334882343,43703.6637178265,0.8332443034857293,0.7367042828932363,30281.381163012393,0.2113309708006445,1.9100667302192564,77.52842707340324,145.13012392755004,60.62800285986654,0.772483317445186,0.014147117727329605,0.02870349896216651,0.010508022418620382,801.8906952978767,0.5168844969272837,0.24155775153635814,2.774168132620723,5337.379871914143,7674.535993420404,4753.090841537578,0.5564579668448193,6.263328736534135,80.34582708013556,0.04783218878398417,0.029613918017159197,3620.1636741342572,0.16422141544978336,0.4899674232134065,0.08278491350887757,24.227272727272727,0.5506198347107438,0.2246900826446281,2.977272727272727,34485692.04545455,47147339.11363637,31320280.27840909,0.5056818181818182,5.454545454545454,0.12396694214876033,0.24514553349642124,0.7778359218132724,0.11197293641720842,4.248426788747646,0.0008388941849380362,33064719.679752067,3390.887002685324,0.0016395939342378893,0.023256705861469298,0.00493070103297107,0.0016343270950030441,/content/Dataset_BUSI_with_GT/benign/benign (13).png,benign,1,train
0.5831449219716639,119.40364492784464,118.87808881370864,6487.5,69.62962920458023,323.3797256769676,0.04984658584616071,6488.0,0.882939261921178,1.0,113.0,32448293.0,0.9578851162934625,42.0,6.73409651959753,246.0,40.86629218544033,39.68079531442663,16.0,0.0,246.0,20.447188610689658,70.71971582181746,2.1290899343662226,32448293.0,0.528906633663818,3426.712689133197,2.0715905046135608,0.9875882453402874,0.404842841855384,0.8421490979334816,0.09300078680745963,0.8009886446936973,0.09300078680745963,0.44296047861403326,0.08397454023566531,0.9534996065962702,0.9534996065962702,0.9813998426385081,0.9689997377308468,-0.5402123098869348,0.7993168075449637,0.09300078680745963,1.3726969660057637,0.4484505173938641,1.3906132377297218,0.8009886446936975,0.5808026405905067,2.7453939320115266,1.2976124509222622,0.2337874711852353,2.6211534166086325,3093.118372379778,0.4767445086898548,2.2830406053630643,3431.5462392108507,0.23554668316809102,2.1393341553637484,68.28113440197288,140.44852034525277,50.2392879161529,0.7151664611590629,0.020967289743624995,0.05255920607756506,0.013069310660139975,358.06378879368003,0.5036581934691573,0.24817090326542138,2.6236563244394397,216.99372031876055,391.8999897530771,173.26715296018145,0.5940859188901401,5.210995679452799,52.84367386659937,0.07350230553473104,0.1095098643649815,116.69235608820888,0.22379819397172165,0.7110839149749925,0.10197676372090392,38.06382978723404,0.80986871887732,0.09506564056133997,3.6808510638297873,348842.93617021275,517977.9574468085,306559.1808510638,0.32978723404255317,12.063829787234043,0.25667722951561794,0.3851427643355644,1.3490810976580667,0.14415818100493885,2.807730135902805,0.007244143033292232,329787.1896785876,1075.0549041297947,0.003337964936894042,0.09235010298186216,0.021818469288282943,0.0033279122698936826,/content/Dataset_BUSI_with_GT/benign/benign (331).png,benign,1,train
0.4815023727262976,302.9961784858245,310.4593371119638,34452.5,145.89337886792526,782.482322781411,0.02271191706788799,34453.0,0.8408930588516594,1.0,81.0,73808533.0,0.17772876506397306,38.0,5.847180628792649,209.0,27.39568069012344,28.582561750790934,13.0,0.0,209.0,17.0340003924917,46.28494635052776,1.788610320382108,73808533.0,0.9479650675566074,1325.333422433457,3.899536702728667,0.13566299170552532,-0.08667609039751392,0.06547603530298197,0.0393444212091704,0.24958881381549636,0.0393444212091704,0.23819233855623168,0.03774309281150899,0.9803277893954148,0.9803277893954148,0.9921311157581659,0.9868851929302765,-0.10944453637159271,0.17905113880711465,0.0393444212091704,1.973069637777751,0.9098466789324148,0.33797703694062914,0.2495888138154584,0.9533974271731657,3.946139275555502,0.2986326157314591,0.02620511412803809,0.968672403612133,25411.151626853974,0.7375599113822882,1.3496081073790558,32660.240472527792,0.026017466221696352,3.919803790671349,75.6811017908455,301.79226772704845,19.153310306794765,0.27004905233216264,0.018192479618130402,0.05740582786777188,0.008389142555720031,839.9551481067442,0.5148810283085143,0.24255948584574283,2.7570256048375033,1822.7476888129427,7287.57429012853,456.54103848404554,0.5607435987906241,5.139700507059467,218.45346374753046,0.1279415542239578,0.047303572983484754,1299.688818171156,0.3559848572977188,0.47811860183195826,0.32545142116415854,264.0075187969925,0.9925094691616259,0.0037452654191870655,1.0112781954887218,4227069.19924812,16908216.086466167,1056782.477443609,0.9971804511278195,43.93984962406015,0.1651874046017299,0.33793628666789144,0.3379362866779219,0.33793628666538383,2.993889603443459,0.007720662932110411,4210293.106634066,175.24203194665526,0.0014861918632581997,0.03905962525366598,0.001015880194103077,0.001486707244335026,/content/Dataset_BUSI_with_GT/benign/benign (56).png,benign,1,train
0.4352001275294684,315.57679749872256,311.0064308016797,33418.0,137.33906251678528,798.0731598529204,0.02388153569492251,33419.0,0.8119933156604993,118.0,189.0,745244250.0,2.106774035884476,32.0,3.7629518449175805,255.0,21.40239001249001,146.7497531344445,141.0,81.0,174.0,14.238304193529176,149.33190033513839,1.0254110826502807,745244250.0,0.285506569788942,764.5264126833047,12.625199292912045,92.35344576720411,10.729913344312948,4.991936873568933,0.27203355574880334,0.8965663776191578,0.2600892330530346,0.8341094518812296,0.19838178874913615,0.8719234154895559,0.8711498157430595,0.9958317203002227,0.9712333610014366,-0.5167847604760758,0.9362364877070849,0.2498522303413305,3.3830783111033385,0.1834888023458376,3.1198434585881785,0.9097952547184966,0.35765089372690695,6.766156622206678,2.824435512808154,1.315992607329434,4.684937757725361,6435.2995900535625,0.19256409796982443,3.821040845461647,9541.344055776653,1.3206864319380243,12.79424878063377,51.6451419850983,611.0357880247764,6.460442461046878,0.12071956233194975,0.03374500209254355,0.5022765846602275,0.003863276393321099,2054.7855394737358,0.23636707087740566,1.5650952476361755,14.65262741146829,44.18209436411827,492.1409827754736,5.626249633127209,0.11291480487680734,5.453561786076627,1564.2707693836746,0.1641563714609694,0.26056285346659086,21.311176801038627,0.34634318066715786,5.7130415896176885,0.03632180980325442,103.9423076923077,0.19988905325443787,2.3847596153846156,17.790384615384614,336745.6980769231,3088249.301923077,39010.612343518325,0.12482997012907726,33.29615384615385,0.0640310650887574,0.20834107695710227,3.699953708010839,0.026296883070595408,6.95508178003674,0.01556001077231515,332615.41123890533,67.39179179639781,0.0005144153485770355,6.633703205530241,0.010680607362721474,0.01651050091060521,/content/Dataset_BUSI_with_GT/benign/benign (224).png,benign,1,train
0.8499607960600851,93.70397030221852,97.50897394599124,5827.5,79.64470119206422,289.1370849898483,0.04961597340023137,5828.0,0.9359276436986378,1.0,103.0,17481504.0,2.0862510325725534,51.0,3.8599551160570553,188.0,31.514407053916695,37.35175017158545,25.0,0.0,188.0,21.655070280474558,54.76834599216881,1.2801807290250953,17481504.0,0.3181415046477635,1604.41848183738,6.450524412897133,321.8064098766288,36.76741170643414,8.584434763415015,0.18047185408174643,0.9586707303946307,0.16969202638153155,0.6705524943626969,0.1504487407426516,0.9168738658904104,0.9162319695792558,0.9972403013615855,0.9812632454443245,-0.6503820147609439,0.9636502316707025,0.16098462201640706,2.085530358287511,0.2722521774247134,2.7635044889774547,0.9608005916873597,0.4749483803481973,4.171060716575022,2.56712833200704,2.1912266543741907,3.9341026287478975,1972.0236787920385,0.3383705694564239,3.6019673325799433,1854.1286890871654,2.3381044471368426,6.886238846945779,60.79272477693892,293.0602264927934,40.8202161594877,0.572300922213429,0.02740830640449067,0.3365167161039408,0.010328871856724538,178.93437640298052,0.1710299770751701,2.9294421958428765,13.506112975156626,134.35103347477272,326.8117377872235,115.5732887322023,0.2640468533265608,5.672013126390845,177.63901243147424,0.16527652577671936,0.17969286204529855,99.14700011165331,0.3594812293569862,6.262342674819507,0.06096538926510127,8.774193548387096,0.14151925078043703,3.8847554630593137,20.274193548387096,160512.4193548387,352720.5967741936,132590.46371692358,0.20265612427766808,7.290322580645161,0.11758584807492195,0.27307050610561195,6.148688824541474,0.04303496937189774,5.290979931697123,0.010638297872340425,151676.4193548387,15.070796508315347,0.006072106284454002,4.383108313260874,0.011983380245761224,0.2523798629433238,/content/Dataset_BUSI_with_GT/benign/benign (78).png,benign,1,train
